Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
good	EDZ Systems	2015	Overland Park, Kansas	x	Document Automation	n/a	n/a	EDZ Systems Launches Intelligent RMSTM  First Tool of Its Kind to Integrate Law Firm Data In One Intelligent System  OVERLAND PARK, Kan. (August 28, 2018) – EDZ Systems today announced the launch of Intelligent RMS, a software solution designed to make law firms and corporate legal departments more informed, adaptable and strategic by bringing together all of their data on one intelligent platform.  Most law firms don’t lack data. They have a significant volume of business intelligence from multiple software sources – matter management, timekeeping, finance, human resources, marketing and more – as well as offline documents. However, as this information sits in disconnected systems and spreadsheets, law firm leaders don’t get a complete view of the business.  That’s where Intelligent RMS can help, said Elizabeth DeZeeuw, the president and CEO of EDZ Systems.  “Unlike any other product on the market today, Intelligent RMS helps legal teams see the big picture so they can make better decisions faster. This can lead to smarter business development, resource utilization and client management, as well as revenue growth and cost elimination,” she said. “It provides law firms the actionable optics to deliver better service for their clients and stronger profit for their partners.”  How it Works  Data visibility has been a critically lacking component of law firm management, DeZeeuw said. According to a study by FRONTEO, just 40 percent of law firms have dashboarding capabilities, compared to nearly three-fourths of corporations.  Indeed, data is often spread across law firms in separate systems that don’t integrate. Intelligent RMS brings together data from existing siloed applications into a single real-time display.  It’s common for law firms to use one provider for timekeeping and billing, and another for financial analysis, and still another for client contact information, DeZeeuw said. Intelligent RMS works across vendors, platforms and technologies; it can incorporate data onto a law firm dashboard regardless of source.  Corporate legal departments also can utilize Intelligent RMS to streamline their data and resources, DeZeeuw said.  Doug Doerfler, a former AmLaw 200 chief financial officer and Intelligent RMS user, said the software delivers ROI for law firms by improving efficiency, eliminating manual processes and focusing resources on the activities that matter most.  “In more than 20 years, I have not seen such a valuable solution,” Doerfler said. “This platform fills an important gap for firms, providing leaders real-time visibility across their business – and access to information in seconds. This increases efficiency in key areas: resource, matter, project, practice and lateral management.”  As a Software-as-a-Service (SaaS) product, Intelligent RMS is available for a per-user monthly fee plus an implementation charge based on firm size. There are no hardware or server requirements.  Following integration – which is estimated to take days, not months– users have access to centralized data and can create custom displays or dashboards.  More information is available at www.edzsystems.com.  About the Company  Based in Overland Park, Kan., EDZ Systems was founded by technology professionals that were former executives at DST Systems, an international leader in financial and healthcare software solutions. Their corporate experience inspired Intelligent RMS.  A certified minority- and woman-owned firm, EDZ Systems offers law firm users a foundation of industry best practices and technologies. Prior to launch, the company tested and validated Intelligent RMS in AmLaw 200 firms.  Learn more at www.edzsystems.com.	http://www.edzsystems.com	https://twitter.com/edz_systems?lang=en	n/a	https://www.crunchbase.com/organization/edz-systems	https://www.linkedin.com/company/edz-systems/	https://www.facebook.com/pages/EDZ-Systems/1866844370256000	n/a	active
good	EffortlessLegal LLC	2017	Chicago	x	Practice Management	n/a	n/a	Work Effortlessly  •  Keep your existing billing system •  We add the automation!  We use Artificial Intelligence (AI), machine learning, and automation to boost profits and productivity.	https://effortlesslegal.com/	https://twitter.com/effortlesslegal?lang=en	https://angel.co/effortlesslegal	https://www.crunchbase.com/organization/effortlesslegal-llc	https://www.linkedin.com/company/effortlesslegal/	https://www.facebook.com/EffortlessLegal-807472939456799	automation machine learning artificial intelligence ai utbms ledes	active
good	Ekdesk LLC	2017	Menlo Park, CA	x	Compliance	n/a	n/a	Ekdesk workplace polling studies help identify risk for M&A and other transactional diligence.  These studies help spot potential issues that may not be identified through traditional diligence methods. That includes issues that seller management may not know about.  Potential issues that Ekdesk studies can identify include:  --Accounting and financial misconduct --Improper sales or business development practices --Workplace safety and HR issues --Environmental and other regulatory violations --IP, R&D, and operational concerns	https://www.ekdesk.com	@ekdesk	n/a	https://www.crunchbase.com/organization/ekdesk	n/a	n/a	m&a diligence; m&a analytics; workplace compliance; workplace analytics	active
good	Elijah LTD	2003	CHICAGO	x	E-Discovery	n/a	n/a	Founded in 2003, Elijah is an industry leader in providing expert digital forensic and legal technology solutions. Recent industry recognitions for Elijah have included “Digital Forensics Provider of the Year” by the 2017 Finance Monthly Law Awards, “US Computer Investigations Provider of the Year” by the 2017 ACQ5 Law Awards, “Technology Solutions Provider of the Year (Legal) – USA” by the 2017 Lawyer International Global Awards, and “Best for Computer Forensics & Expert Testimony Services – USA” by the 2016 AI Legal Awards. Elijah offers flexible eDiscovery managed services solutions to companies and firms of all sizes, leveraging its proprietary Dart project management software. With joint headquarters in Chicago and Miami and additional offices throughout the country, Elijah is called upon by a wide variety of companies, governmental entities and individuals to meet their digital forensic, electronic discovery and legal technology needs.	https://www.elijaht.com	https://twitter.com/elijahltd?lang=en	https://angel.co/elijahjohnyarra	https://www.crunchbase.com/organization/elijah#section-overview	https://www.linkedin.com/company/elijah-ltd	https://www.facebook.com/ElijahLtd/	n/a	active
good	Emerald Technology Valuations LLC	1997	San Francisco, CA, USA	x	Practice Management	n/a	n/a	Emerald Technology Valuations LLC is a United States-based company, which provides appraisal, disposition and advisory services to technology equipment and inventories. The Company offers equipment and inventory collateral assessment for lenders, such as liquidation value analysis, fair market value analysis, and equipment and inventory inspections; and liquidations of high technology equipment and inventories, including on-site and/or Web-based auctions, targeted marketing of assets to buyers, and thorough and professional execution of each auction. It also provides consultation and asset valuation of lease transactions that include residual value studies and sale leaseback analysis; and expert testimony and asset valuation for legal proceedings, such as expert testimony and pre-litigation consulting services. It also serves the financial industry.	http://www.emerald-tech.com/	https://twitter.com/emerald_tech?lang=en	n/a	https://www.crunchbase.com/organization/emerald-technology-valuations	n/a	https://www.facebook.com/pages/Emerald-Technology-Valuations-LLC/240462186105041	n/a	active
good	Enkrypt	2015	Los Angeles	x	Practice Management	n/a	n/a	Enkrypt changing the dynamics of how attorneys interact with their clients.	https://enkryptapp.com/	https://twitter.com/@EnkryptM	https://angel.co/company/enkrypt	https://www.crunchbase.com/organization/enkrypt-inc	https://www.linkedin.com/company/enkrypt-inc-	https://www.facebook.com/EnkryptLosAngeles/	n/a	active
good	EPIQ	n/a	Chicago, Illinois, United States	x	Marketplace	n/a	n/a	Epiq Systems provides legal process outsourcing (LPO) services in the United States and internationally.	https://www.epiqglobal.com/en-us	https://twitter.com/EpiqGlobal?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor	https://angel.co/company/epiq/funding	https://www.crunchbase.com/organization/epiq-systems	https://www.linkedin.com/company/epiqglobal/	http://www.facebook.com/epiqsystems/	Document Management, Ediscovery, Information Technology, Legal, Legal Tech	active
good	eSign Genie	2014	Cupertino	x	Document Automation	n/a	n/a	Easy and Collaborative eSignatures	https://www.esigngenie.com/	https://twitter.com/eSignGenie	https://angel.co/company/esign-genie	https://www.crunchbase.com/organization/esign-genie	https://www.linkedin.com/company/esigngenie/	https://www.facebook.com/eSignGenie	n/a	active
good	Esq. Safe	2013	New York, NY, USA	x	Practice Management	Service Providers	Legal Tech	A secure cloud-based legal practice management suite for attorneys & paralegals.	http://esqsafe.launchrock.com/	n/a	https://angel.co/esq-safe-1	n/a	n/a	https://www.facebook.com/esq.me/	cloud, practice management	active
good	EsqSocial	2013	New York, NY, USA	x	Marketplace	Service Providers	Legal Service Using Tech	The Lawyer's Network	http://www.esqsocial.com/	https://twitter.com/esqsocial	https://angel.co/esqsocial	https://www.crunchbase.com/organization/esqsocial	n/a	https://www.facebook.com/esqsocial/	web, find-a-lawyer, social network	active
good	Estate Apps LLC	2020	San Francisco, CA	x	Marketplace	n/a	CourtCorrect tells you what's in all the terms and conditions and contracts you just accept.	Estate App LLC develops Apps that enable law firms to solve legal client issues while boosting the law firms' marketing.    The Estate Attorney App available on iOS and Android enables law firms to provide clients with a property memo generation tool for completing a property memo -- something that nearly 70% of clients currently do not complete.  The property memo is essential as it designates who is to get a client's personal items upon their death.  Without a completed property memo, beneficiaries are left to divide the sentimental items themselves leading to fights among family members.  An unfinished memo is also a loss for the law firm as it means the firm misses out on billable work reviewing the memo for legal compliance.   The Estate Attorney App enables subscribing law firms to provide a tool that empowers clients by removing the previous barriers to creating the memo.  Specifically, the barriers in the past was the memo was 1) difficult to put together with items located in various places (e.g., banks, closets, locker storage) but having to type it into a desktop computer (solution: mobile app) and 2) difficult to describe similarly looking items (e.g., jewelry or clothing) with just words (solution: include pictures).  The App solves all these problems by making memo generation simple, and importantly, when the memo is to be updated in the future, the information is stored within the device.    The App is also a marketing tool as law firm information is displayed every time the client opens the App and provides an in device annual notification reminding clients to consider updating their estate plan.  It enables law firms to stand apart from other firms while clients perceive the firm as providing high-value.	https://www.estateappsllc.com	n/a	n/a	https://www.crunchbase.com/organization/estate-apps	https://www.linkedin.com/company/estate-apps	n/a	n/a	active
good	EXOCHAIN	2017	Kennebunk, Maine, United States	x	E-Discovery	n/a	n/a	EXOCHAIN is a legal risk reducing tokenized blockchain protocol that deliver secure ownership, custody, and care of identifying data.	https://exochain.net/	https://twitter.com/exochainlynk?lang=en	https://angel.co/company/exochain	https://www.crunchbase.com/organization/exochain-corp	https://www.linkedin.com/company/exochain/	https://www.facebook.com/EXOCHAIN/	Biometrics, Biopharma, Blockchain, Clinical Trials, Electronic Health Record (EHR), FinTech, Identity Management, Internet, Legal Tech	active
