Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
good	Legitimo	2013	New York, New York, United States	x	Document Automation	n/a	n/a	Legitimo is specifically designed to legally protect people that live in primarily cash-based or Hispanic communities.	http://legitimoapp.com/	n/a	https://angel.co/company/legitimo	https://www.crunchbase.com/organization/legitimo	https://www.linkedin.com/company/legitimo/	https://www.facebook.com/legitimooficial/	Information Services, Language Learning, Legal, Legal Tech	active
good	Lex Machina	2009	Menlo Park, California, United States	x	Analytics	Service Providers	Legal Tech	Lex Machina provides legal analytics to companies and law firms to craft successful strategies, win cases, and close business.	https://lexmachina.com/	https://twitter.com/lexmachina?lang=en	https://angel.co/company/lex-machina	https://www.crunchbase.com/organization/lex-machina	http://www.linkedin.com/company/732353	http://www.facebook.com/lexmachinainc	Analytics, Database, Internet, Legal, Legal Tech, Software	active
dead	Lexa	2016	Brooklyn, NY	x	Practice Management	n/a	n/a	Uber for Lawyers	n/a	https://twitter.com/LexaOficial	https://angel.co/david-lexa	https://www.crunchbase.com/organization/lexa-partners	https://www.linkedin.com/company/lexa	https://www.facebook.com/public/Lexa	n/a	inactive
B	Lexbe	2013	Austin, TX, USA	x	E-Discovery	n/a	n/a	E-discovery	https://www.lexbe.com	https://twitter.com/lexbediscovery?lang=en	n/a	https://www.crunchbase.com/organization/lexbe	https://www.linkedin.com/company/lexbe?trk=biz-companies-cym	https://www.facebook.com/LexbeDiscovery/	n/a	active
B	LexBlog	2008	Seattle, WA, USA	x	Practice Management	n/a	n/a	Practice Management	https://www.lexblog.com	https://twitter.com/LexBlog	n/a	https://www.crunchbase.com/organization/lexblog	https://www.linkedin.com/company/lexblog-inc-	https://www.facebook.com/330099073675686	n/a	active
good	LexCheck	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	LexCheck uses computational linguistics technology to help improve the preparation of legal documents and other literature.	https://www.lexcheck.com/	https://twitter.com/lexcheck?lang=en	n/a	https://www.crunchbase.com/organization/lit-iq	https://www.linkedin.com/company/lexcheck/	n/a	Artificial Intelligence, Contact Management, Legal, Legal Tech, Natural Language Processing, SaaS, Software	active
good	LexDock	n/a	Golden, Colorado, United States	x	Marketplace	n/a	n/a	SAAS Marketplace for Legal Services and Matter Management connecting Business to Specialized Legal Practioners	https://www.lexdock.com/	https://twitter.com/lexdock?lang=en	n/a	https://www.crunchbase.com/organization/lexdock	https://www.linkedin.com/company/lexdock/	https://www.facebook.com/LexDock-101517017865965/	Legal, Legal Tech, Marketplace	active
B	Lexicata	2014	Los Angeles, California, United States	x	Practice Management	n/a	n/a	Lexicata is a salesforce for the legal industry that helps manage prospects and provides actionable data.	https://lexicata.com/	https://twitter.com/lexicata?lang=en	n/a	https://www.crunchbase.com/organization/lexicata	https://www.linkedin.com/company/3746495	https://www.facebook.com/Lexicata	Cloud Infrastructure, CRM, Law Enforcement, Legal, Legal Tech, SaaS	acquired
good	Lexiqual	2013	San Francisco, California, United States	x	Online Dispute Resolution	Service Providers	Legal Tech	Lexiqual is a turbocharging collaboration on high stakes legal documents.	http://lexiqual.com	https://twitter.com/lexiqual	https://angel.co/lexiqual	https://www.crunchbase.com/organization/lexiqual	n/a	n/a	Collaboration, Document Management, Legal, Legal Tech	active
B	LexisNexis	1970	Global	x	Legal Research	n/a	n/a	LexisNexis is a leading global provider of content-enabled workflow solutions designed specifically for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets.	http://www.lexisnexis.com	https://twitter.com/LexisNexis	https://angel.co/company/lexisnexis	https://www.crunchbase.com/organization/lexisnexis	https://www.linkedin.com/company/lexisnexis/	https://www.facebook.com/lexisnexisus/	n/a	active
dead	Lexplique	n/a	San Francisco, California, United States	x	Document Automation	n/a	n/a	Lexplique operates a translation service and other services for lawyers around the world.	http://www.lexplique.com	https://twitter.com/lexplique?lang=en	n/a	https://www.crunchbase.com/organization/lexplique-lk-splik	https://www.linkedin.com/company/lexplique-llc	http://www.facebook.com/Lexplique	Law Enforcement, Legal, Legal Tech, Translation Service	inactive
O	LexRoll.com			x												
O	LexSource			x												
dead	LexSpring	2014	New Jersey	x	Document Automation	Service Providers	Legal Service Using Tech	Internet Law Advisor	http://lexspring.com/	https://twitter.com/lex_spring/	n/a	https://www.crunchbase.com/organization/lexspring	n/a	https://www.facebook.com/public/Lex-Spring	documents, web	inactive
B	LinkSquares			x												
good	ListaLegal, LLC	2017	San Diego, CA	x	Marketplace	n/a	n/a	From connecting attorneys to those most in need, to creating legal tools to help individuals advocate for themselves. ListaLegal helps Spanish speakers and low-income people find free legal aid programs in their communities, legal forms, and answers to their questions that help them with their problems.	https://www.listalegal.com/	@ListaLegalcom	n/a	https://www.crunchbase.com/organization/lista-legal	https://www.linkedin.com/company/lista-legal	https://www.facebook.com/listalegal/	legal marketplace	active
review	Lit IQ	2015	New York City, NY	x	Analytics	n/a	n/a	Our software scans legal documents for potential drafting errors. Think of it like a spell checker or grammar checker on steroids. Drafting errors have consequences—ranging from making the attorney look sloppy to creating loopholes that open up litigation. Many drafting oversights, such as  semantic and syntactic ambiguities, are not easy for lawyers to catch but relatively straightforward with the help of technology.	http://www.litiq.com/	@sanghags	https://angel.co/company/lit-iq	n/a	n/a	n/a	n/a	inactive
good	Litify	2016	Brooklyn, New York, United States	x	Practice Management	n/a	n/a	Litify provides technology solutions for law firms by providing a trusted intelligent platform for practice management.	https://www.litify.com/	https://twitter.com/LitifyHQ	https://angel.co/company/litify/jobs	https://www.crunchbase.com/organization/litify	https://www.linkedin.com/company/10294739	https://www.facebook.com/litify/	Internet, Legal, Legal Tech, Marketing, Software	active
dead	Litigator Technology	2012	Chattanooga, Tennessee, United States	x	Marketplace	n/a	n/a	Litigator Technology provides mobile and web app solutions for litigators and trial teams.	http://litigatortechnology.com/	n/a	https://angel.co/company/litigator-technology	https://www.crunchbase.com/organization/litigator-technology	https://www.linkedin.com/company/litigator-technology/	https://www.facebook.com/JuryStar-by-Litigator-Technology-151792191578390/	Apps, Consulting, Incubators, Legal, Legal Tech, Mobile Apps	inactive
B	Litimetrics			x												
good	Litimetrics Inc	2016	Los Angeles, California, United States	x	Analytics	n/a	n/a	Litimetrics helps you make smarter litigation decisions using data from court cases. Founded in 2016, Techstars 2017, exited 2019.	https://www.litimetrics.com	https://twitter.com/litimetrics?lang=en	https://angel.co/company/litimetrics	https://www.crunchbase.com/organization/litimetrics	https://www.linkedin.com/company/litimetrics	https://www.facebook.com/litimetrics	Analytics, Artificial Intelligence, Legal, Legal Tech	active
B	LLM, Inc.			x												
good	Local Lawyer	2015	San Juan Capistrano, California, United States	x	Marketplace	Service Providers	Legal Service Using Tech	Local Lawyer is an attorney appearance and BPO App for Lawyers and legal professionals.	http://www.LocalLawyerApp.com	n/a	https://angel.co/company/local-lawyer-guide	https://www.crunchbase.com/organization/local-lawyer	https://www.linkedin.com/company/local-lawyer	https://www.facebook.com/LocalLawyerApp/	Apps, Legal Tech, Marketplace, Mobile Apps, Software	active
B	Logikcull			x												
good	LucanDOCS	2012	Atlanta, Georgia, United States	x	Document Automation	n/a	n/a	LucanDOCS is a document management system designed for professionals like insurance agents and attorneys.	https://lucandocs.com	https://twitter.com/lucandocs	n/a	https://www.crunchbase.com/organization/lucandocs	n/a	n/a	Document Management, Document Preparation, Legal, Legal Tech, Professional Services	active
good	Lynx Workflow	1900	San Francisco, California, United States	x	Practice Management	n/a	n/a	Lynx Workflow captures all the fleeting moments of a workday like notes, documents, insights, and organizes it for the future.	http://www.lynxworkflow.com/	https://twitter.com/lynxworkflow?lang=en	n/a	https://www.crunchbase.com/organization/lynx-workflow	https://www.linkedin.com/company/lynx-workflow/	https://www.facebook.com/pages/Lynx-Workflow-Inc/239342119583608	Enterprise Software, Information Services, Information Technology, Knowledge Management, Legal, Legal Tech, Professional Services, SaaS, Software	active
B	Manzama	1900	Bend, Oregon, United States	x	E-Discovery	n/a	n/a	Manzama is a provider of social media listening and monitoring platforms for service professionals.	https://manzama.com/	https://twitter.com/manzamainc?lang=en	https://angel.co/company/manzama	https://www.crunchbase.com/organization/manzama	http://www.linkedin.com/company/manzama	https://www.facebook.com/manzamainc	Business Intelligence, Enterprise Software, Legal, Legal Tech, Professional Services, Social	active
O	Mark43			x												
good	Marketly	n/a	Sunnyvale, California, United States	x	Marketplace	n/a	n/a	Impactful Anti-piracy & Brand Protection Solutions.	https://marketly.com/	https://twitter.com/marketly?lang=en	https://angel.co/company/marketly	https://www.crunchbase.com/organization/marketly-llc	https://www.linkedin.com/company/marketly	https://www.facebook.com/marketlymx/	Enterprise Software, Legal Tech, SaaS	active
O	Mastly			x												
dead	matterBase	2013	New York, New York, United States	x	Practice Management	n/a	n/a	MatterBase is a web-based software package that provides firms with a matter-centric central repository.	http://www.matterbase.com/	https://twitter.com/matterbaseio	n/a	https://www.crunchbase.com/organization/matterbase	n/a	https://www.facebook.com/pages/category/App-Page/Matterbase-103377004340447/	Information Technology, Legal, Legal Tech, Software	inactive
good	Matterhorn	n/a	Ann Arbor, Michigan, United States	x	Marketplace	n/a	n/a	Court Innovations, a Software-as-a-Service company, develops an online case resolution platform.	https://getmatterhorn.com	n/a	https://angel.co/company/matterhorn	https://www.crunchbase.com/organization/court-innovations	https://www.linkedin.com/company/courtinnovate/	https://www.facebook.com/pg/courtinnovate/	GovTech, Law Enforcement, Legal, Legal Tech, SaaS, Software	active
B	MaxVal	2003	Los Altos, CA	x	Analytics	n/a	n/a	MaxVal develops cutting edge legaltech solutions for the IP community. MaxVal's premier product, SymphonyIAM brings all facets of IP management onto one stage. With powerful workflow automation and unprecedented access to global patent data, SymphonyIAM helps you elevate your intellectual asset management.	https://www.symphonyIAM.com	https://twitter.com/maxval_?lang=en	https://angel.co/company/maxval-technologies	https://www.crunchbase.com/organization/maxval-group-inc	https://www.linkedin.com/company/maxval-group-inc.	https://www.facebook.com/MaxValGroup	patent, ip, iam, ipms, analytics, data, ip management	active
dead	MediaRebel	2016	Los Angeles, California, United States	x	Document Automation	n/a	n/a	MediaRebel is a video deposition platform that allows the user to increase their ability to effectively manage witness testimony.	https://mediarebel.com/	https://twitter.com/mediarebelmk2	n/a	https://www.crunchbase.com/organization/mediarebel	https://www.linkedin.com/company/mediarebel	https://www.facebook.com/mediarebellife/	Information Services, Information Technology, Legal Tech, Software, Video	inactive
